student_id,course_id,quiz_count,avg_score,slope,intercept,r_squared,p_value_slope,score_sequence,trajectory_label
16676,4606,6,76.6667,-2.857143,86.6667,0.0739,0.602298,"100.0,60.0,60.0,100.0,80.0,60.0",Steady High Performer
16676,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"100.0,80.0,100.0,80.0,100.0,100.0",Steady High Performer
16694,4607,6,83.3333,0.571429,81.3333,0.0171,0.804726,"80.0,80.0,80.0,100.0,80.0,80.0",Steady High Performer
16720,4607,6,70.0,2.857143,60.0,0.0649,0.626038,"40.0,80.0,100.0,60.0,60.0,80.0",Steady High Performer
16848,4607,6,80.0,2.285714,72.0,0.1143,0.512225,"80.0,80.0,60.0,80.0,100.0,80.0",Steady High Performer
16917,4607,6,86.6667,3.428571,74.6667,0.3857,0.188187,"80.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
17095,4607,6,90.0,2.857143,80.0,0.2381,0.326164,"80.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
17180,4607,6,83.3333,6.285714,61.3333,0.6101,0.066644,"60.0,80.0,80.0,100.0,80.0,100.0",Improver
17299,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19295,4607,6,73.3333,10.285714,37.3333,0.6312,0.059028,"60.0,40.0,80.0,60.0,100.0,100.0",Improver
19296,4607,6,90.0,-2.857143,100.0,0.2381,0.326164,"100.0,80.0,100.0,100.0,80.0,80.0",Steady High Performer
19297,4607,6,86.6667,1.142857,82.6667,0.0429,0.693907,"80.0,80.0,100.0,80.0,100.0,80.0",Steady High Performer
19298,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19299,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19300,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19301,4607,6,96.6667,-0.571429,98.6667,0.0171,0.804726,"100.0,100.0,100.0,80.0,100.0,100.0",Steady High Performer
19302,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19303,4607,6,90.0,2.857143,80.0,0.2381,0.326164,"80.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19304,4607,6,90.0,2.857143,80.0,0.2381,0.326164,"80.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19305,4607,6,90.0,4.0,76.0,0.2,0.373901,"60.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19306,4607,6,86.6667,-6.857143,110.6667,0.6171,0.064032,"100.0,100.0,80.0,100.0,80.0,60.0",Decliner
19307,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19308,4607,6,90.0,-0.571429,92.0,0.0095,0.85408,"100.0,80.0,100.0,80.0,80.0,100.0",Steady High Performer
19309,4607,6,76.6667,5.142857,58.6667,0.4084,0.171901,"60.0,60.0,80.0,100.0,80.0,80.0",Improver
19310,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19311,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19312,4607,6,70.0,5.142857,52.0,0.3306,0.232566,"60.0,60.0,80.0,60.0,60.0,100.0",Improver
19313,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19314,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19315,4607,6,86.6667,4.571429,70.6667,0.2743,0.28624,"80.0,60.0,100.0,100.0,80.0,100.0",Steady High Performer
19316,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"100.0,80.0,100.0,80.0,100.0,100.0",Steady High Performer
19317,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19318,4607,6,86.6667,1.142857,82.6667,0.0171,0.804726,"80.0,80.0,100.0,100.0,60.0,100.0",Steady High Performer
19319,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19320,4607,6,86.6667,4.571429,70.6667,0.2743,0.28624,"80.0,60.0,100.0,100.0,80.0,100.0",Steady High Performer
19321,4607,6,63.3333,10.857143,25.3333,0.476,0.129286,"60.0,40.0,40.0,40.0,100.0,100.0",Improver
19322,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19323,4607,6,86.6667,3.428571,74.6667,0.3857,0.188187,"80.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19324,4607,6,83.3333,4.0,69.3333,0.2471,0.315825,"80.0,60.0,100.0,80.0,80.0,100.0",Steady High Performer
19325,4607,6,56.6667,-1.714286,62.6667,0.0454,0.685301,"80.0,40.0,60.0,40.0,60.0,60.0",Stable Average
19326,4607,6,83.3333,-0.571429,85.3333,0.005,0.893668,"100.0,80.0,80.0,60.0,80.0,100.0",Steady High Performer
19328,4607,6,93.3333,2.285714,85.3333,0.1714,0.41443,"100.0,80.0,80.0,100.0,100.0,100.0",Steady High Performer
19329,4607,6,76.6667,0.571429,74.6667,0.0021,0.931463,"100.0,80.0,40.0,60.0,80.0,100.0",Steady High Performer
19330,4607,6,83.3333,6.285714,61.3333,0.6101,0.066644,"80.0,60.0,80.0,80.0,100.0,100.0",Improver
19331,4606,6,66.6667,22.857143,-13.3333,0.6857,0.041795,"0.0,0.0,100.0,100.0,100.0,100.0",Improver
19331,4614,6,76.6667,2.857143,66.6667,0.4286,0.158302,"60.0,80.0,80.0,80.0,80.0,80.0",Steady High Performer
19332,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19333,4607,6,60.0,2.285714,52.0,0.0286,0.748868,"60.0,60.0,60.0,60.0,20.0,100.0",Steady High Performer
19334,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19335,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19336,4607,6,90.0,0.571429,88.0,0.0041,0.904299,"100.0,60.0,100.0,100.0,100.0,80.0",Steady High Performer
19337,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19338,4607,6,83.3333,-0.571429,85.3333,0.005,0.893668,"100.0,80.0,80.0,60.0,80.0,100.0",Steady High Performer
19339,4607,5,96.0,2.0,90.0,0.125,0.559404,"100.0,80.0,100.0,100.0,100.0",Steady High Performer
19341,4607,6,96.6667,-0.571429,98.6667,0.0171,0.804726,"100.0,100.0,100.0,80.0,100.0,100.0",Steady High Performer
19342,4607,6,76.6667,-2.857143,86.6667,0.0523,0.663052,"100.0,80.0,60.0,80.0,40.0,100.0",Steady High Performer
19343,4607,6,96.6667,1.714286,90.6667,0.1543,0.441113,"100.0,80.0,100.0,100.0,100.0,100.0",Steady High Performer
19344,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19345,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19346,4607,6,83.3333,2.857143,73.3333,0.0523,0.663052,"100.0,40.0,100.0,80.0,80.0,100.0",Steady High Performer
19347,4607,6,66.6667,-4.571429,82.6667,0.1714,0.41443,"100.0,60.0,60.0,60.0,40.0,80.0",Steady High Performer
19350,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"100.0,80.0,100.0,80.0,100.0,100.0",Steady High Performer
19351,4607,6,90.0,-0.571429,92.0,0.0095,0.85408,"100.0,80.0,100.0,80.0,80.0,100.0",Steady High Performer
19352,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19353,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19354,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19355,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19356,4607,6,86.6667,0.0,86.6667,0.0,1.0,"80.0,80.0,100.0,100.0,80.0,80.0",Steady High Performer
19357,4607,6,83.3333,7.428571,57.3333,0.4995,0.116378,"60.0,60.0,100.0,100.0,80.0,100.0",Improver
19358,4607,6,86.6667,2.285714,78.6667,0.0686,0.616186,"100.0,60.0,80.0,100.0,80.0,100.0",Steady High Performer
19359,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19361,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19363,4607,6,90.0,-1.714286,96.0,0.0367,0.716026,"100.0,80.0,100.0,100.0,60.0,100.0",Steady High Performer
19364,4607,5,92.0,-4.0,104.0,0.3333,0.308068,"100.0,100.0,80.0,100.0,80.0",Steady High Performer
19367,4607,6,80.0,3.428571,68.0,0.1286,0.485198,"60.0,100.0,60.0,80.0,100.0,80.0",Steady High Performer
19368,4607,6,80.0,3.428571,68.0,0.1286,0.485198,"60.0,80.0,100.0,80.0,60.0,100.0",Steady High Performer
19369,4607,6,90.0,2.857143,80.0,0.2381,0.326164,"80.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19370,4607,6,76.6667,-6.285714,98.6667,0.6101,0.066644,"100.0,80.0,80.0,60.0,80.0,60.0",Decliner
19371,4607,6,93.3333,-4.571429,109.3333,0.6857,0.041795,"100.0,100.0,100.0,100.0,80.0,80.0",Steady High Performer
19372,4607,6,80.0,4.571429,64.0,0.2286,0.337502,"60.0,80.0,100.0,60.0,80.0,100.0",Steady High Performer
19373,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19374,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19375,4607,6,86.6667,-1.142857,90.6667,0.0171,0.804726,"100.0,80.0,100.0,60.0,80.0,100.0",Steady High Performer
19376,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19377,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19378,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19380,4607,6,80.0,-1.142857,84.0,0.0286,0.748868,"80.0,80.0,80.0,100.0,60.0,80.0",Steady High Performer
19381,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19383,4607,6,93.3333,-2.285714,101.3333,0.1714,0.41443,"100.0,100.0,100.0,80.0,80.0,100.0",Steady High Performer
19384,4607,6,90.0,-0.571429,92.0,0.0041,0.904299,"100.0,100.0,60.0,100.0,80.0,100.0",Steady High Performer
19388,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19389,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19390,4607,6,80.0,4.571429,64.0,0.2286,0.337502,"60.0,60.0,100.0,100.0,80.0,80.0",Steady High Performer
19391,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19392,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19396,4607,6,90.0,1.714286,84.0,0.0367,0.716026,"100.0,60.0,100.0,100.0,80.0,100.0",Steady High Performer
19397,4607,6,83.3333,2.857143,73.3333,0.4286,0.158302,"80.0,80.0,80.0,80.0,80.0,100.0",Steady High Performer
19398,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19399,4607,6,76.6667,8.571429,46.6667,0.665,0.047925,"60.0,60.0,60.0,100.0,80.0,100.0",Improver
19400,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19405,4607,6,73.3333,1.142857,69.3333,0.0171,0.804726,"80.0,80.0,60.0,60.0,60.0,100.0",Steady High Performer
19406,4607,6,90.0,-2.857143,100.0,0.2381,0.326164,"100.0,80.0,100.0,100.0,80.0,80.0",Steady High Performer
19407,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19408,4607,6,90.0,-4.0,104.0,0.2,0.373901,"100.0,100.0,100.0,80.0,60.0,100.0",Steady High Performer
19409,4607,6,83.3333,1.714286,77.3333,0.0454,0.685301,"80.0,80.0,100.0,60.0,80.0,100.0",Steady High Performer
19411,4607,6,76.6667,-2.857143,86.6667,0.0171,0.804726,"60.0,100.0,100.0,100.0,0.0,100.0",Steady High Performer
19413,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19414,4607,6,90.0,1.714286,84.0,0.0367,0.716026,"100.0,60.0,100.0,100.0,80.0,100.0",Steady High Performer
19415,4607,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,80.0,100.0,100.0,100.0,80.0",Steady High Performer
19416,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19417,4607,6,83.3333,-7.428571,109.3333,0.3533,0.213405,"80.0,100.0,100.0,100.0,80.0,40.0",Decliner
19420,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19422,4607,6,86.6667,2.285714,78.6667,0.0686,0.616186,"80.0,100.0,80.0,60.0,100.0,100.0",Steady High Performer
19424,4607,5,84.0,8.0,60.0,0.5714,0.139326,"60.0,80.0,100.0,80.0,100.0",Improver
19426,4606,6,86.6667,1.142857,82.6667,0.0429,0.693907,"80.0,100.0,80.0,80.0,80.0,100.0",Steady High Performer
19426,4614,6,80.0,0.0,80.0,0.0,1.0,"80.0,80.0,80.0,80.0,80.0,80.0",Steady High Performer
19427,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19428,4607,6,80.0,5.714286,60.0,0.3571,0.210295,"80.0,60.0,60.0,100.0,80.0,100.0",Improver
19429,4607,6,66.6667,6.857143,42.6667,0.6171,0.064032,"60.0,40.0,60.0,80.0,80.0,80.0",Improver
19430,4607,6,80.0,-6.857143,104.0,0.5143,0.108701,"100.0,80.0,100.0,60.0,80.0,60.0",Decliner
19431,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19432,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19433,4607,6,70.0,6.285714,48.0,0.2305,0.335204,"60.0,40.0,60.0,100.0,100.0,60.0",Improver
19484,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19485,4607,6,73.3333,0.0,73.3333,0.0,1.0,"80.0,80.0,60.0,60.0,80.0,80.0",Steady High Performer
19487,4607,6,86.6667,3.428571,74.6667,0.1543,0.441113,"100.0,60.0,80.0,80.0,100.0,100.0",Steady High Performer
19488,4607,6,90.0,1.714286,84.0,0.0367,0.716026,"100.0,60.0,100.0,100.0,80.0,100.0",Steady High Performer
19489,4607,6,93.3333,-1.142857,97.3333,0.0429,0.693907,"100.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
19490,4607,6,83.3333,5.142857,65.3333,0.4084,0.171901,"80.0,60.0,80.0,100.0,80.0,100.0",Improver
19492,4607,6,66.6667,2.285714,58.6667,0.1714,0.41443,"60.0,60.0,80.0,60.0,60.0,80.0",Steady High Performer
19493,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19495,4607,6,90.0,0.571429,88.0,0.0041,0.904299,"100.0,80.0,100.0,60.0,100.0,100.0",Steady High Performer
19496,4607,5,56.0,12.0,20.0,0.75,0.057669,"20.0,60.0,60.0,60.0,80.0",Improver
19497,4607,6,76.6667,2.857143,66.6667,0.1261,0.489823,"80.0,80.0,60.0,60.0,80.0,100.0",Steady High Performer
19498,4607,6,90.0,4.0,76.0,0.4667,0.134702,"80.0,80.0,100.0,80.0,100.0,100.0",Steady High Performer
19499,4607,6,70.0,2.857143,60.0,0.0649,0.626038,"60.0,80.0,60.0,80.0,40.0,100.0",Steady High Performer
19500,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19501,4607,6,73.3333,8.0,45.3333,0.3818,0.191094,"60.0,60.0,80.0,40.0,100.0,100.0",Improver
19502,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19503,4607,6,83.3333,5.142857,65.3333,0.4084,0.171901,"80.0,80.0,60.0,80.0,100.0,100.0",Improver
19504,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19505,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19506,4607,6,66.6667,2.285714,58.6667,0.1714,0.41443,"60.0,60.0,60.0,80.0,80.0,60.0",Steady High Performer
19507,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19508,4607,6,80.0,1.142857,76.0,0.0143,0.821569,"100.0,60.0,80.0,60.0,80.0,100.0",Steady High Performer
19509,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19512,4607,6,90.0,-4.0,104.0,0.2,0.373901,"100.0,100.0,100.0,80.0,60.0,100.0",Steady High Performer
19514,4607,6,90.0,-6.285714,112.0,0.4939,0.119393,"100.0,100.0,100.0,100.0,60.0,80.0",Decliner
19515,4607,6,93.3333,-1.142857,97.3333,0.0429,0.693907,"100.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
19517,4607,6,83.3333,2.857143,73.3333,0.1261,0.489823,"60.0,100.0,80.0,80.0,100.0,80.0",Steady High Performer
19518,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19519,4607,6,90.0,1.714286,84.0,0.0857,0.573392,"100.0,80.0,80.0,80.0,100.0,100.0",Steady High Performer
19521,4607,6,83.3333,2.857143,73.3333,0.4286,0.158302,"80.0,80.0,80.0,80.0,80.0,100.0",Steady High Performer
19522,4607,6,23.3333,0.571429,21.3333,0.005,0.893668,"20.0,40.0,20.0,0.0,20.0,40.0",Consistently Struggling
19523,4607,6,70.0,2.857143,60.0,0.2381,0.326164,"60.0,60.0,80.0,80.0,60.0,80.0",Steady High Performer
19524,4607,6,76.6667,4.0,62.6667,0.2471,0.315825,"80.0,60.0,80.0,60.0,80.0,100.0",Steady High Performer
19525,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19526,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19527,4607,6,66.6667,1.142857,62.6667,0.0078,0.867934,"40.0,80.0,100.0,60.0,40.0,80.0",Steady High Performer
19528,4607,6,70.0,-1.714286,76.0,0.0135,0.826285,"100.0,80.0,40.0,40.0,60.0,100.0",Steady High Performer
19529,4607,6,93.3333,-1.142857,97.3333,0.0429,0.693907,"100.0,80.0,100.0,100.0,100.0,80.0",Steady High Performer
19530,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19531,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19532,4607,6,93.3333,-2.285714,101.3333,0.1714,0.41443,"100.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
19533,4607,6,80.0,12.571429,36.0,0.3457,0.219674,"0.0,100.0,100.0,100.0,80.0,100.0",Improver
19535,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19536,4607,6,83.3333,0.571429,81.3333,0.005,0.893668,"100.0,80.0,60.0,80.0,80.0,100.0",Steady High Performer
19537,4607,6,66.6667,2.285714,58.6667,0.0429,0.693907,"80.0,40.0,80.0,40.0,80.0,80.0",Steady High Performer
19538,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19539,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19540,4607,6,90.0,-2.857143,100.0,0.2381,0.326164,"100.0,80.0,100.0,100.0,80.0,80.0",Steady High Performer
19541,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19542,4607,6,90.0,-1.714286,96.0,0.0857,0.573392,"80.0,100.0,100.0,100.0,80.0,80.0",Steady High Performer
19543,4607,6,76.6667,-5.142857,94.6667,0.2394,0.324629,"80.0,100.0,60.0,100.0,60.0,60.0",Steady High Performer
19544,4607,6,66.6667,-6.857143,90.6667,0.3857,0.188187,"80.0,100.0,60.0,40.0,60.0,60.0",Decliner
19545,4607,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
19546,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19548,4607,6,73.3333,2.285714,65.3333,0.0429,0.693907,"60.0,100.0,40.0,80.0,80.0,80.0",Steady High Performer
19549,4607,6,40.0,12.571429,-4.0,0.5762,0.080077,"20.0,20.0,40.0,20.0,40.0,100.0",Improver
19550,4607,6,90.0,2.857143,80.0,0.2381,0.326164,"80.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19551,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19552,4607,6,76.6667,0.571429,74.6667,0.003,0.918531,"60.0,100.0,60.0,100.0,60.0,80.0",Steady High Performer
19553,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19554,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19555,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19557,4607,6,83.3333,-2.857143,93.3333,0.4286,0.158302,"100.0,80.0,80.0,80.0,80.0,80.0",Steady High Performer
19558,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19560,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19561,4607,6,90.0,1.714286,84.0,0.0367,0.716026,"100.0,60.0,100.0,100.0,80.0,100.0",Steady High Performer
19562,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19563,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19564,4607,6,93.3333,2.285714,85.3333,0.1714,0.41443,"100.0,80.0,80.0,100.0,100.0,100.0",Steady High Performer
19565,4606,6,53.3333,-14.857143,105.3333,0.8521,0.008645,"80.0,80.0,80.0,40.0,20.0,20.0",Decliner
19565,4614,6,50.0,-7.428571,76.0,0.439,0.151603,"80.0,40.0,60.0,60.0,20.0,40.0",Decliner
19566,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19567,4607,6,83.3333,4.0,69.3333,0.2471,0.315825,"80.0,80.0,60.0,100.0,80.0,100.0",Steady High Performer
19568,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19569,4607,6,90.0,2.857143,80.0,0.2381,0.326164,"80.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19570,4607,6,96.6667,-2.857143,106.6667,0.4286,0.158302,"100.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
19571,4607,6,93.3333,-4.571429,109.3333,0.6857,0.041795,"100.0,100.0,100.0,100.0,80.0,80.0",Steady High Performer
19573,4607,6,80.0,8.0,52.0,0.2,0.373901,"20.0,100.0,100.0,100.0,60.0,100.0",Improver
19574,4607,6,73.3333,5.714286,53.3333,0.1948,0.380939,"80.0,40.0,60.0,100.0,60.0,100.0",Improver
19575,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19576,4607,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19577,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19579,4607,6,90.0,-0.571429,92.0,0.0095,0.85408,"100.0,80.0,100.0,80.0,80.0,100.0",Steady High Performer
19580,4607,6,73.3333,3.428571,61.3333,0.3857,0.188187,"60.0,80.0,60.0,80.0,80.0,80.0",Steady High Performer
19581,4607,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,80.0,100.0,100.0,80.0,100.0",Steady High Performer
19582,4607,6,76.6667,-0.571429,78.6667,0.003,0.918531,"100.0,60.0,80.0,60.0,60.0,100.0",Steady High Performer
19583,4607,6,76.6667,4.0,62.6667,0.2471,0.315825,"80.0,60.0,80.0,60.0,80.0,100.0",Steady High Performer
19584,4607,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
19585,4607,6,83.3333,-0.571429,85.3333,0.005,0.893668,"100.0,80.0,60.0,80.0,100.0,80.0",Steady High Performer
19586,4607,6,90.0,4.0,76.0,0.4667,0.134702,"80.0,80.0,100.0,80.0,100.0,100.0",Steady High Performer
19587,4607,6,73.3333,2.285714,65.3333,0.0429,0.693907,"80.0,80.0,60.0,40.0,80.0,100.0",Steady High Performer
19588,4607,6,93.3333,-4.571429,109.3333,0.6857,0.041795,"100.0,100.0,100.0,100.0,80.0,80.0",Steady High Performer
